,Engine Capacity,Cylinders,Drive Type,Fuel Tank Capacity,Fuel Economy,Fuel Type,Horsepower,Torque,Transmission,Top Speed,Seating Capacity,Acceleration,Length,Width,Height,Wheelbase,Trunk Capacity,name,price,currency,Country
4603,3.0,6,2,52.0,7.4,0,340,500.0,0,250,4,4.7,4.454,1.984,1.433,2.69,280.0,BMW 2 Series Convertible 2021 m240i,33000.0,4,4
4604,3.0,6,1,68.0,9.6,0,400,575.0,0,250,5,5.6,5.115,2.09,1.487,2.994,473.0,Lincoln Continental 2021 3.0T Presidential  ,33000.0,4,4
4605,3.0,6,1,75.0,3.4,2,462,700.0,0,253,5,5.0,4.918,1.983,1.696,2.895,648.0,Porsche Cayenne 2021 E-Hybrid,39000.0,4,4
4606,3.0,6,1,80.0,3.4,2,462,700.0,0,253,5,5.0,4.918,1.983,1.696,2.895,670.0,Porsche Cayenne Coupe 2021 E-Hybrid,39400.0,4,4
4607,6.2,8,2,70.0,18.0,0,707,881.0,0,314,5,3.6,5.018,2.012,1.46,2.951,459.0,Dodge Challenger 2021 6.2L Hellcat Widebody A/T,33500.0,4,4
4608,6.2,8,2,70.0,10.6,0,797,959.0,0,327,5,3.4,5.027,1.923,1.448,2.951,459.0,Dodge Challenger 2021 6.2L Hellcat Red Eye A/T,40000.0,4,4
4609,2.0,4,2,80.0,7.3,0,299,400.0,0,250,4,6.0,4.996,1.869,1.418,2.939,520.0,Mercedes-Benz CLS-Class 2021 CLS 350,33600.0,4,4
4610,2.0,4,2,80.0,7.3,0,299,400.0,0,250,4,6.0,4.996,1.869,1.418,2.939,520.0,Mercedes-Benz CLS-Class 2021 CLS 350,33600.0,4,4
4611,3.0,6,1,105.0,9.2,0,360,495.0,0,210,5,6.6,4.851,1.983,1.78,2.923,784.0,Land Rover Range Rover Sport 2021 3.0L V6 HSE (360 PS),39720.0,4,4
4612,3.0,6,1,85.0,8.1,0,333,440.0,0,250,5,6.1,5.052,2.212,1.741,2.994,890.0,Audi Q7 2021 45 TFSI Design quattro (333 HP),33800.0,4,4
4613,3.0,6,1,82.0,8.3,0,333,440.0,0,250,5,5.9,5.265,2.111,1.471,3.122,520.0,Audi A8 2021 50 TFSI quattro (333 HP),33900.0,4,4
4614,3.0,6,1,67.0,9.1,0,354,500.0,0,250,5,4.8,4.733,1.938,1.621,2.864,500.0,BMW X4 2021 xDrive M40i,34000.0,4,4
4615,3.0,6,1,80.0,10.7,0,350,500.0,0,251,5,6.0,5.005,1.981,1.693,3.004,550.0,Maserati Levante 2021 3.0T V6,36000.0,4,4
4616,3.0,6,1,80.0,10.7,0,350,500.0,0,251,5,6.0,5.005,1.981,1.693,3.004,550.0,Maserati Levante 2021 3.0T V6 GranLusso ,38000.0,4,4
4617,3.0,6,1,80.0,10.7,0,350,500.0,0,251,5,6.0,5.005,1.981,1.693,3.004,550.0,Maserati Levante 2021 3.0T V6 GranSport ,39000.0,4,4
4619,4.0,8,1,75.0,3.8,2,680,900.0,0,295,5,5.9,4.926,1.983,1.673,2.895,645.0,Porsche Cayenne 2021 Turbo S E-Hybrid,69300.0,4,4
4620,4.0,8,1,75.0,3.4,2,680,900.0,0,295,5,3.8,4.939,1.989,1.653,2.895,500.0,Porsche Cayenne Coupe 2021 Turbo S E-Hybrid,69900.0,4,4
4623,3.0,6,1,68.0,7.4,0,340,450.0,0,250,5,4.8,4.936,1.868,1.466,2.975,530.0,BMW 5 Series 2021 540i xDrive,35000.0,4,4
4624,3.0,6,1,80.0,3.7,2,442,650.0,0,245,5,5.3,4.819,1.935,1.796,2.915,480.0,Mercedes-Benz GLE-Class 2021 GLE 500 e 4MATIC,35335.0,4,4
4627,4.7,8,1,93.0,11.5,0,455,700.0,0,250,5,5.3,4.819,1.935,1.796,2.915,690.0,Mercedes-Benz GLE-Class 2021 GLE 500 4MATIC,35530.0,4,4
4628,5.7,8,1,138.0,15.7,0,362,530.0,0,220,8,7.7,5.065,1.98,1.91,2.85,259.0,Lexus LX 2021 570 Premier,36000.0,4,4
4629,4.6,8,2,84.0,12.3,0,382,493.0,0,250,5,6.5,5.09,1.875,1.465,2.97,510.0,Lexus LS 2021 460 Prestige (SWB),36000.0,4,4
4630,6.2,8,1,98.0,14.0,0,420,623.0,0,180,8,6.3,5.179,2.045,1.89,2.946,430.0,Cadillac Escalade 2021 6.2L Premium Luxury,36920.0,4,4
4631,4.2,8,1,61.0,10.7,0,450,430.0,0,250,4,4.9,4.649,2.02,1.377,2.751,380.0,Audi RS5 Cabriolet 2021 4.2 (450 HP),36500.0,4,4
4632,4.7,8,2,66.0,9.1,0,408,600.0,0,250,4,4.9,4.703,1.786,1.398,2.76,390.0,Mercedes-Benz E-Class Cabriolet 2021 E 500,36600.0,4,4
4633,3.0,6,2,80.0,9.6,0,430,580.0,0,285,5,5.0,4.971,2.1,1.461,2.998,500.0,Maserati Ghibli 2021 3.0T V6 S,36900.0,4,4
4634,3.0,6,2,67.0,9.1,0,385,450.0,0,291,4,4.2,4.519,1.852,1.298,2.45,132.0,Porsche 911 2021 Carrera,40200.0,4,4
4635,2.0,4,2,78.0,6.2,0,258,400.0,0,250,5,6.3,5.247,2.142,1.478,3.21,515.0,BMW 7 Series 2021 730Li,37000.0,4,4
4636,3.0,6,2,70.0,7.8,0,320,450.0,0,250,5,5.4,5.008,1.894,1.392,2.969,460.0,BMW 6 Series Gran Coupe 2021 640i,37000.0,4,4
4637,4.6,8,2,84.0,12.3,0,382,493.0,0,250,5,6.5,5.09,1.875,1.465,2.97,510.0,Lexus LS 2021 460 F-Sport (SWB),37000.0,4,4
4638,4.6,8,1,100.0,11.5,0,455,700.0,0,250,7,5.4,5.12,2.141,1.85,3.075,680.0,Mercedes-Benz GLS 2021 500 4MATIC,37100.0,4,4
4640,3.0,6,1,80.0,9.7,0,430,580.0,0,285,5,4.8,4.971,2.1,1.461,2.998,500.0,Maserati Ghibli 2021 3.0T V6 S GranLusso ,37900.0,4,4
4641,3.0,6,1,80.0,9.7,0,430,580.0,0,285,5,4.8,4.971,2.1,1.461,2.998,500.0,Maserati Ghibli 2021 3.0T V6 S GranSport ,37900.0,4,4
4642,3.0,6,1,80.0,9.7,0,430,580.0,0,285,5,4.8,4.971,2.1,1.461,2.998,500.0,Maserati Ghibli 2021 3.0T V6 S GranSport ,37900.0,4,4
4643,3.0,6,2,70.0,7.7,0,320,450.0,0,250,4,5.3,4.897,2.106,1.374,2.854,460.0,BMW 6 Series Coupe 2021 640i,38000.0,4,4
4644,5.0,8,2,66.0,11.5,0,471,530.0,0,270,4,4.5,4.695,2.069,1.395,2.73,295.0,Lexus RC F 2021 5.0L Carbon,38000.0,4,4
4645,3.0,6,2,65.0,7.7,0,367,500.0,0,250,2,4.9,4.617,2.099,1.315,2.585,485.0,Mercedes-Benz SL-Class 2021 SL 400,38180.0,4,4
4646,6.2,8,1,98.0,14.0,0,420,623.0,0,180,8,6.3,5.179,2.045,1.89,2.946,430.0,Cadillac Escalade 2021 6.2L Platinum,38500.0,4,4
4647,3.0,6,2,60.0,8.3,0,431,550.0,0,250,5,4.1,4.671,1.877,1.424,2.812,480.0,BMW M3 Sedan 2021 3.0T,38500.0,4,4
4648,5.0,8,1,104.0,12.8,0,525,625.0,0,250,5,5.3,4.879,2.073,1.802,2.923,780.0,Land Rover Range Rover Sport 2021 5.0L V8 HSE Dynamic (525 PS),50000.0,4,4
4649,3.0,6,1,80.0,10.9,0,430,580.0,0,264,5,5.2,5.005,1.981,1.693,3.004,550.0,Maserati Levante 2021 3.0T V6 S,41500.0,4,4
4650,3.0,6,1,80.0,10.9,0,430,580.0,0,264,5,5.2,5.005,1.981,1.693,3.004,550.0,Maserati Levante 2021 3.0T V6 S GranLusso,44000.0,4,4
4651,3.0,6,1,80.0,10.9,0,430,580.0,0,264,5,5.2,5.005,1.981,1.693,3.004,550.0,Maserati Levante 2021 3.0T V6 S GranSport,45000.0,4,4
4652,3.8,8,1,80.0,13.5,0,550,730.0,0,292,5,4.0,5.02,1.981,1.693,3.004,580.0,Maserati Levante 2021 3.8T V8 GTS,53000.0,4,4
4653,3.8,8,1,80.0,13.5,0,590,730.0,0,304,5,3.9,5.02,1.981,1.693,3.004,580.0,Maserati Levante 2021 3.8T V8 Trofeo,66000.0,4,4
4654,2.0,4,1,71.0,7.7,0,254,350.0,0,240,7,6.5,4.95,2.14,1.775,2.985,1868.0,Volvo XC90 2021 2.0T T5 AWD R Design,24900.0,4,4
4655,4.4,8,2,70.0,9.4,0,450,650.0,0,250,5,5.0,4.998,2.047,1.559,3.065,500.0,BMW 5 Series Gran Turismo 2021 550i,39000.0,4,4
4656,4.6,8,2,84.0,12.2,0,390,500.0,0,220,5,5.4,5.207,1.874,1.476,2.969,510.0,Lexus LS 2021 460 Prestige Plus (LWB),39000.0,4,4
4657,4.6,8,2,84.0,12.3,0,382,493.0,0,250,5,6.5,5.09,1.875,1.465,2.97,510.0,Lexus LS 2021 460 Platinum (SWB),39000.0,4,4
4658,4.6,8,2,84.0,12.3,0,382,493.0,0,250,5,6.5,5.09,1.875,1.465,2.97,510.0,Lexus LS 2021 460 Platinum (SWB),39000.0,4,4
4659,3.6,6,1,85.0,10.0,0,440,600.0,0,261,5,5.2,4.855,1.954,1.688,2.895,670.0,Porsche Cayenne 2021 GTS,46100.0,4,4
4660,3.0,6,1,105.0,9.2,0,360,495.0,0,209,5,6.6,4.851,1.983,1.78,2.923,784.0,Land Rover Range Rover Sport 2021 3.0L V6 HSE Dynamic (360 PS) ,40950.0,4,4
4661,3.0,6,2,60.0,8.3,0,431,550.0,0,250,4,4.1,4.671,1.87,1.383,2.812,445.0,BMW M4 Coupe 2021 3.0T,39500.0,4,4
4662,3.6,6,1,85.0,10.0,0,440,600.0,0,261,5,5.2,4.855,1.954,1.688,2.895,670.0,Porsche Cayenne Coupe 2021 GTS,47100.0,4,4
4663,3.0,6,1,67.0,9.1,0,385,450.0,0,291,4,4.2,4.519,1.852,1.298,2.45,132.0,Porsche 911 2021 Carrera 4,43200.0,4,4
4664,3.5,6,2,70.0,6.3,2,306,370.0,0,250,5,6.8,5.116,1.899,1.496,3.035,510.0,Mercedes-Benz S-Class 2021 S 400 h,40000.0,4,4
4665,4.0,8,1,82.0,9.4,0,460,660.0,0,250,5,4.5,5.172,1.945,1.473,2.998,520.0,Audi A8 2021 60 TFSI quattro (460 HP),40000.0,4,4
4666,3.0,6,2,67.0,9.1,0,385,450.0,0,289,4,4.4,4.519,1.852,2.024,2.45,132.0,Porsche 911 2021 Carrera Cabriolet ,45200.0,4,4
4667,3.0,6,2,80.0,8.5,0,367,500.0,0,250,4,4.8,4.988,1.89,1.435,2.939,520.0,Mercedes-Benz CLS-Class 2021 CLS 450 4MATIC,40800.0,4,4
4668,3.0,6,1,105.0,9.3,0,400,550.0,0,225,5,6.3,4.999,1.983,1.835,2.922,550.0,Land Rover Range Rover 2021 3.0L V6 Vogue MHEV (400 PS),49440.0,4,4
4669,3.0,6,2,78.0,7.0,0,326,450.0,0,250,5,5.6,5.238,1.902,1.485,3.21,515.0,BMW 7 Series 2021 740Li,41000.0,4,4
4670,3.0,6,2,70.0,7.9,0,320,450.0,0,250,4,5.5,4.894,1.894,1.365,2.855,300.0,BMW 6 Series Convertible 2021 640i,41000.0,4,4
4671,3.0,8,1,70.0,8.2,0,320,450.0,0,250,5,5.3,5.008,1.894,1.392,2.969,460.0,BMW 6 Series Gran Coupe 2021 640i xDrive,41000.0,4,4
4672,3.0,6,2,60.0,8.7,0,431,550.0,0,250,4,4.4,4.671,1.87,1.386,2.812,220.0,BMW M4 Convertible 2021 3.0T,41000.0,4,4
4673,3.0,6,2,60.0,8.7,0,431,550.0,0,250,4,4.4,4.671,1.87,1.386,2.812,220.0,BMW M4 Convertible 2021 3.0T,41000.0,4,4
4674,3.0,6,2,75.0,8.2,0,330,450.0,0,264,4,5.7,5.049,1.937,1.423,2.95,500.0,Porsche Panamera 2021 Base,42200.0,4,4
4675,3.0,6,2,75.0,8.2,0,330,450.0,0,264,4,5.7,5.049,1.937,1.423,2.95,500.0,Porsche Panamera 2021 10 Years Edition ,49100.0,4,4
4676,4.4,8,1,68.0,8.9,0,462,650.0,0,250,5,4.0,4.962,1.868,1.467,2.975,530.0,BMW 5 Series 2021 M550i xDrive,42000.0,4,4
4677,3.0,6,1,70.0,8.2,0,320,450.0,0,250,4,5.2,4.897,2.106,1.374,2.854,460.0,BMW 6 Series Coupe 2021 640i xDrive,42000.0,4,4
4678,4.4,8,1,70.0,9.9,0,450,650.0,0,250,5,4.8,4.998,2.047,1.559,3.065,500.0,BMW 5 Series Gran Turismo 2021 550i xDrive,42000.0,4,4
4679,4.6,8,2,84.0,12.3,0,382,493.0,0,250,5,6.7,5.21,1.875,1.48,3.091,510.0,Lexus LS 2021 460 Prestige (LWB),42000.0,4,4
4680,3.0,6,2,80.0,9.1,0,350,500.0,0,270,5,5.5,5.262,1.948,1.481,3.171,530.0,Maserati Quattroporte 2021 3.0T V6 GranLusso,47000.0,4,4
4681,3.0,6,2,80.0,9.1,0,350,500.0,0,270,5,5.5,5.262,1.948,1.481,3.171,530.0,Maserati Quattroporte 2021 3.0T V6 GranSport,48000.0,4,4
4682,5.0,8,1,84.0,11.7,2,438,520.0,0,220,5,5.5,5.08,1.874,1.476,2.969,368.0,Lexus LS 2021 600h F-Sport (SWB),43000.0,4,4
4683,3.0,6,2,64.0,8.9,0,450,530.0,0,308,4,3.7,4.519,1.852,1.3,2.45,132.0,Porsche 911 2021 Carrera S,48600.0,4,4
4684,3.0,6,2,80.0,10.5,0,430,580.0,0,285,5,5.1,5.262,1.948,1.481,3.171,530.0,Maserati Quattroporte 2021 3.0T V6 S GranLusso,51000.0,4,4
4685,3.0,6,2,80.0,10.5,0,430,580.0,0,285,5,5.1,5.262,1.948,1.481,3.171,530.0,Maserati Quattroporte 2021 3.0T V6 S GranSport,52000.0,4,4
4686,3.0,6,1,67.0,9.2,0,385,450.0,0,289,2,4.4,4.519,1.852,1.298,2.45,132.0,Porsche 911 2021 Carrera 4 Cabriolet ,48200.0,4,4
4687,3.4,6,1,68.0,8.7,0,350,390.0,1,280,4,5.0,4.491,1.852,1.298,2.45,125.0,Porsche 911 2021 Targa 4,48200.0,4,4
4688,5.7,8,1,138.0,15.7,0,362,530.0,0,220,8,7.7,5.065,1.98,1.91,2.85,259.0,Lexus LX 2021 570 Prestige,44000.0,4,4
4689,5.7,8,1,138.0,15.7,0,362,530.0,0,220,8,7.7,5.065,1.98,1.91,2.85,259.0,Lexus LX 2021 570 Prestige,44000.0,4,4
4690,5.5,8,1,93.0,11.8,0,557,700.0,0,250,5,4.3,4.819,1.935,1.796,2.915,690.0,Mercedes-Benz GLE 63 AMG 2021 5.5L 4MATIC,44910.0,4,4
4691,3.0,6,1,70.0,8.4,0,320,450.0,0,250,4,5.4,4.894,1.894,1.365,2.855,300.0,BMW 6 Series Convertible 2021 640i xDrive,45000.0,4,4
4692,3.0,6,2,70.0,8.2,0,333,480.0,0,250,5,5.3,5.116,1.899,1.496,3.035,510.0,Mercedes-Benz S-Class 2021 S 400,45910.0,4,4
4694,4.4,8,2,70.0,8.8,0,450,650.0,0,250,4,4.6,4.897,2.106,1.374,2.854,460.0,BMW 6 Series Coupe 2021 650i,46000.0,4,4
4695,4.4,8,2,70.0,8.8,0,450,650.0,0,250,4,4.6,5.008,1.894,1.392,2.969,460.0,BMW 6 Series Gran Coupe 2021 650i,46000.0,4,4
4696,3.0,6,1,67.0,8.9,0,450,530.0,0,306,4,3.6,4.519,1.852,1.3,2.45,132.0,Porsche 911 2021 Carrera 4S ,51600.0,4,4
4697,4.7,8,2,65.0,9.0,0,455,700.0,0,250,2,4.3,4.617,2.099,1.315,2.585,485.0,Mercedes-Benz SL-Class 2021 SL 500,46215.0,4,4
4698,3.0,6,2,80.0,9.6,0,430,580.0,0,285,5,5.1,5.262,1.948,1.481,3.171,530.0,Maserati Quattroporte 2021 3.0T V6 S,48500.0,4,4
4699,4.6,8,2,84.0,12.3,0,382,493.0,0,250,5,6.7,5.21,1.875,1.48,3.091,510.0,Lexus LS 2021 460 Platinum (LWB),47000.0,4,4
4700,3.0,6,1,70.0,8.9,0,333,480.0,0,250,5,6.1,5.116,1.899,1.496,3.035,510.0,Mercedes-Benz S-Class 2021 S 400 4MATIC,47485.0,4,4
4701,3.0,6,2,67.0,9.1,0,450,530.0,0,306,2,3.9,4.519,1.852,1.299,2.45,132.0,Porsche 911 2021 Carrera S Cabriolet ,53600.0,4,4
4702,5.7,8,1,138.0,15.7,0,362,530.0,0,220,8,7.7,5.065,1.98,1.91,2.85,259.0,Lexus LX 2021 570 Platinum,48000.0,4,4
4703,5.5,8,1,93.0,11.8,0,585,760.0,0,250,5,4.2,4.819,1.935,1.796,2.915,690.0,Mercedes-Benz GLE-Class 2021 GLE 63 S 4MATIC,48485.0,4,4
4704,3.0,6,2,64.0,8.3,0,450,550.0,0,310,2,3.7,4.528,1.852,1.284,2.45,125.0,Porsche 911 2021 Carrera GTS ,49400.0,4,4
4705,4.4,8,2,70.0,9.1,0,450,650.0,0,250,4,4.6,4.894,1.894,1.365,2.855,300.0,BMW 6 Series Convertible 2021 650i,49000.0,4,4
4706,2.9,6,1,80.0,2.5,2,462,700.0,0,275,5,4.6,5.049,1.99,1.428,2.95,425.0,Porsche Panamera Sport Turismo 2021 4 E-Hybrid,50600.0,4,4
4707,5.0,8,1,84.0,11.7,2,438,520.0,0,220,5,5.5,5.207,1.874,1.476,3.091,368.0,Lexus LS 2021 600h Platinum (LWB),50000.0,4,4
4708,3.0,6,1,67.0,8.9,0,450,530.0,0,304,2,3.8,4.519,1.852,1.299,2.45,132.0,Porsche 911 2021 Carrera 4S Cabriolet ,56600.0,4,4
4709,3.8,6,1,68.0,9.2,0,400,440.0,1,280,4,4.6,4.491,1.852,1.291,2.45,125.0,Porsche 911 2021 Targa 4S,56600.0,4,4
4710,4.7,8,2,86.0,15.5,0,460,520.0,0,299,4,4.8,4.881,2.056,1.353,2.942,260.0,Maserati GranTurismo 2021 4.7L V8 Sport,49500.0,4,4
4711,4.7,8,2,86.0,15.5,0,460,520.0,0,301,4,4.7,4.881,2.056,1.353,2.942,260.0,Maserati GranTurismo 2021 4.7L V8 MC,58500.0,4,4
4712,5.0,8,1,84.0,11.7,2,438,520.0,0,220,5,5.5,5.207,1.874,1.476,3.091,368.0,Lexus LS 2021 600h Titanium (LWB),50500.0,4,4
4713,4.0,8,1,65.0,9.8,0,560,700.0,0,250,5,3.9,5.012,2.139,1.419,2.915,535.0,Audi RS7 2021 4.0 TFSI quattro (560 HP),50800.0,4,4
4714,4.4,8,1,70.0,9.3,0,450,650.0,0,250,4,4.4,4.897,2.106,1.374,2.854,460.0,BMW 6 Series Coupe 2021 650i xDrive,51000.0,4,4
4715,4.4,8,2,78.0,8.3,0,450,650.0,0,250,5,4.7,5.238,1.902,1.485,3.21,515.0,BMW 7 Series 2021 750Li,51000.0,4,4
4716,4.0,8,1,82.0,9.6,0,520,650.0,0,250,5,4.1,5.147,2.111,1.458,2.994,520.0,Audi S8 2021 4.0 TFSI quattro (520 HP),51200.0,4,4
4717,2.9,6,1,80.0,2.5,2,462,700.0,0,278,4,4.6,5.199,1.937,1.428,3.1,500.0,Porsche Panamera 2021 4 E-Hybrid Executive,52300.0,4,4
4718,4.0,8,2,73.0,10.3,0,503,685.0,0,314,2,3.6,4.465,1.942,1.273,2.704,300.0,Aston Martin Vantage 2021 4.0T V8 ,69139.0,4,4
4719,4.0,8,2,73.0,10.3,0,503,685.0,0,314,2,3.6,4.465,1.942,1.273,2.704,300.0,Aston Martin Vantage 2021 4.0T V8 ,69139.0,4,4
4720,2.9,6,1,75.0,8.2,0,440,550.0,0,289,4,4.4,5.049,1.937,1.423,2.95,495.0,Porsche Panamera 2021 4S,52600.0,4,4
4723,4.4,8,1,70.0,9.5,0,450,650.0,0,250,4,4.5,4.894,1.894,1.365,2.855,300.0,BMW 6 Series Convertible 2021 650i xDrive,52000.0,4,4
4724,4.4,8,1,70.0,9.4,0,450,650.0,0,250,4,4.4,5.008,1.894,1.392,2.969,460.0,BMW 6 Series Gran Coupe 2021 650i xDrive,52000.0,4,4
4725,2.9,6,1,75.0,8.3,0,440,550.0,0,286,5,4.4,5.049,1.99,1.428,2.95,520.0,Porsche Panamera Sport Turismo 2021 4S,53500.0,4,4
4726,4.0,8,1,66.0,9.1,0,612,850.0,0,250,5,3.4,4.993,1.907,1.46,2.939,540.0,Mercedes-Benz E 63 AMG 2021 S 4MATIC+,52640.0,4,4
4727,3.0,6,2,64.0,8.4,0,450,550.0,0,308,2,3.8,4.528,1.852,1.291,2.45,125.0,Porsche 911 2021 Carrera GTS Cabriolet,53700.0,4,4
4728,4.0,8,1,65.0,9.5,0,605,750.0,0,305,5,3.7,5.012,2.139,1.419,2.915,535.0,Audi RS7 2021 4.0 TFSI Performance,54300.0,4,4
4729,3.0,6,1,75.0,8.3,0,435,550.0,0,289,4,4.5,5.199,1.937,1.428,3.1,500.0,Porsche Panamera 2021 4S Executive,55600.0,4,4
4730,3.8,6,1,72.0,11.8,0,565,637.0,0,315,4,2.8,4.71,1.895,1.37,2.78,249.0,Nissan GT-R 2021 Premium,50000.0,4,4
4731,3.8,6,1,72.0,11.8,0,565,637.0,0,315,4,2.8,4.71,1.895,1.37,2.78,249.0,Nissan GT-R 2021 50th Anniversary ,51000.0,4,4
4732,3.0,6,2,70.0,2.8,2,442,480.0,0,250,5,5.2,5.116,1.799,1.496,3.035,395.0,Mercedes-Benz S-Class 2021 S 500 e,55520.0,4,4
4733,3.0,6,2,70.0,2.8,2,442,480.0,0,250,5,5.2,5.116,1.799,1.496,3.035,395.0,Mercedes-Benz S-Class 2021 S 500 e,55520.0,4,4
4734,4.7,8,2,80.0,9.1,0,455,700.0,0,250,5,4.8,5.116,1.799,1.496,3.035,510.0,Mercedes-Benz S-Class 2021 S 500,55600.0,4,4
4735,4.7,8,2,75.0,14.5,0,460,520.0,0,288,4,5.0,4.881,2.056,1.353,2.942,173.0,Maserati GranCabrio 2021 4.7L V8 Sport,56500.0,4,4
4736,3.8,6,2,64.0,12.4,0,475,440.0,1,315,2,3.5,4.545,1.852,1.269,2.457,125.0,Porsche 911 2021 GT3,56600.0,4,4
4737,4.7,8,1,80.0,9.6,0,455,700.0,0,250,5,4.8,5.116,1.899,1.496,3.035,510.0,Mercedes-Benz S-Class 2021 S 500 4MATIC,57175.0,4,4
4738,4.0,8,1,80.0,10.1,0,469,700.0,0,250,5,4.6,5.271,1.905,1.498,3.165,530.0,Mercedes-Benz S-Class 2021 S 560 4MATIC,57175.0,4,4
4739,5.0,8,1,104.0,12.8,0,525,625.0,0,225,5,5.4,5.0,2.073,1.869,2.922,639.0,Land Rover Range Rover 2021 5.0L V8 Vogue SE (525 PS),58720.0,4,4
4741,5.0,8,1,84.0,8.6,2,438,520.0,0,250,4,6.1,5.21,1.875,1.48,3.09,370.0,Lexus LS 2021 600h Ottoman (LWB),58000.0,4,4
4742,4.0,8,1,82.0,12.3,0,605,700.0,0,250,5,3.8,5.147,2.111,1.458,2.994,520.0,Audi S8 2021 Plus 4.0 TFSI quattro (605 HP),58400.0,4,4
4743,6.3,12,1,82.0,11.3,0,500,625.0,0,250,5,4.6,5.265,2.111,1.471,3.122,520.0,Audi A8 2021 W12 6.3 FSI quattro (500 HP),59000.0,4,4
4744,5.5,8,2,75.0,10.1,0,585,900.0,0,250,2,4.1,4.617,2.099,1.315,2.585,504.0,Mercedes-Benz SL 63 AMG 2021 5.5L,59020.0,4,4
4745,5.0,8,1,104.0,12.8,0,575,700.0,0,280,5,4.5,4.879,2.073,1.802,2.923,780.0,Land Rover Range Rover Sport 2021 5.0L V8 SVR (575 PS),61500.0,4,4
4749,5.0,8,1,104.0,12.8,0,525,625.0,0,225,5,5.4,5.2,2.073,1.868,3.12,639.0,Land Rover Range Rover 2021 5.0L V8 Vogue SE LWB (525 PS),61100.0,4,4
4750,4.0,8,1,80.0,8.3,0,469,700.0,0,250,4,4.6,5.027,1.899,1.411,2.945,400.0,Mercedes-Benz S-Class Coupe 2021 S 560 4MATIC,60135.0,4,4
4751,3.8,8,2,80.0,10.7,0,530,710.0,0,310,5,4.7,5.262,1.948,1.481,3.171,530.0,Maserati Quattroporte 2021 3.8T V8 GTS GranSport,65500.0,4,4
4753,3.8,6,1,68.0,9.7,0,520,660.0,1,315,4,3.4,4.506,1.88,1.296,2.45,115.0,Porsche 911 2021 Turbo,65100.0,4,4
4755,4.4,8,1,68.0,10.5,0,600,750.0,0,250,5,3.4,4.966,1.903,1.473,2.982,530.0,BMW M5 Sedan 2021 4.4T (600 HP),62000.0,4,4
4756,3.8,8,2,80.0,10.7,0,530,710.0,0,310,5,4.7,5.262,1.948,1.481,3.171,530.0,Maserati Quattroporte 2021 3.8T V8 GTS GranLusso,63500.0,4,4
4757,5.0,8,1,104.0,12.8,0,525,625.0,0,225,5,5.4,5.0,2.073,1.869,2.922,639.0,Land Rover Range Rover 2021 5.0L V8 Autobiography (525 PS),67060.0,4,4
4758,3.8,6,1,72.0,11.8,0,565,637.0,0,315,4,2.8,4.71,1.895,1.37,2.78,249.0,Nissan GT-R 2021 Black Edition,55300.0,4,4
4759,3.8,6,1,68.0,9.9,0,520,660.0,0,315,4,3.5,4.506,1.88,1.292,2.45,115.0,Porsche 911 2021 Turbo Cabriolet,70100.0,4,4
4761,4.4,8,2,80.0,9.9,0,560,680.0,0,250,4,4.2,4.898,1.899,1.374,2.851,460.0,BMW M6 Coupe 2021 4.4T,67000.0,4,4
4762,5.0,8,1,104.0,12.8,0,525,625.0,0,250,4,5.4,5.2,2.073,1.868,3.12,639.0,Land Rover Range Rover 2021 5.0L V8 Autobiography LWB (525 PS),69740.0,4,4
4763,5.0,8,1,104.0,12.8,0,525,625.0,0,250,4,5.4,5.2,2.073,1.868,3.12,639.0,Land Rover Range Rover 2021 5.0L V8 Autobiography LWB (525 PS),69740.0,4,4
4764,6.0,12,2,80.0,11.3,0,530,830.0,0,250,4,4.6,5.246,1.899,1.496,3.165,510.0,Mercedes-Benz S-Class 2021 S 600,70325.0,4,4
4765,4.4,8,2,80.0,10.3,0,560,680.0,0,250,4,4.3,4.898,1.899,1.368,2.851,300.0,BMW M6 Convertible 2021 4.4T,71000.0,4,4
4766,4.4,8,2,80.0,9.9,0,560,680.0,0,250,4,4.2,5.011,2.106,1.393,2.964,460.0,BMW M6 Gran Coupe 2021 4.4T,71000.0,4,4
4767,3.8,6,1,68.0,9.7,0,560,700.0,0,318,4,3.0,4.506,1.88,1.296,2.45,115.0,Porsche 911 2021 Turbo S,78500.0,4,4
4768,4.0,8,1,90.0,9.4,0,550,770.0,0,306,4,3.8,5.049,1.937,1.423,2.95,500.0,Porsche Panamera 2021 Turbo,73800.0,4,4
4769,4.0,8,1,90.0,9.5,0,550,770.0,0,304,5,3.8,5.049,1.99,1.428,2.95,520.0,Porsche Panamera Sport Turismo 2021 Turbo,74700.0,4,4
4770,4.0,8,1,90.0,9.5,0,460,620.0,0,289,5,4.1,5.053,1.937,1.422,2.95,520.0,Porsche Panamera Sport Turismo 2021 GTS,61200.0,4,4
4771,4.0,8,1,80.0,8.9,0,612,900.0,0,250,5,3.5,5.295,1.905,1.499,3.165,530.0,Mercedes-Benz S 63 AMG 2021 4.0L 4MATIC+,73710.0,4,4
4772,6.0,12,2,80.0,12.9,0,544,750.0,0,250,5,4.6,5.219,2.142,1.481,3.21,500.0,BMW 7 Series 2021 760Li,76000.0,4,4
4773,6.6,12,1,78.0,12.8,0,585,850.0,0,250,5,3.8,5.238,1.902,1.479,3.21,515.0,BMW 7 Series 2021 M760Li xDrive,76000.0,4,4
